participantNo,task,condition,forCond,mode,block,trialNo,missCount,dockingTime,wrongModeCount,posMissCount,prevMode
5,baseline,"touch,touch","mouse,touch",touch,1,5,0,385,0,0,touch
5,baseline,"touch,touch","mouse,touch",touch,1,6,0,815,0,0,touch
5,baseline,"touch,touch","mouse,touch",touch,1,7,0,629,0,0,touch
5,baseline,"touch,touch","mouse,touch",touch,2,1,0,819,0,0,touch
5,baseline,"touch,touch","mouse,touch",touch,2,2,0,670,0,0,touch
5,baseline,"touch,touch","mouse,touch",touch,2,3,0,616,0,0,touch
5,baseline,"touch,touch","mouse,touch",touch,2,4,0,651,0,0,touch
5,baseline,"touch,touch","mouse,touch",touch,2,5,0,388,0,0,touch
5,baseline,"touch,touch","mouse,touch",touch,2,6,0,837,0,0,touch
5,baseline,"touch,touch","mouse,touch",touch,2,7,0,341,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,1,1,0,840,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,1,2,0,988,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,1,3,0,869,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,1,4,0,997,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,1,5,0,942,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,1,6,0,783,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,1,7,0,756,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,2,1,1,678,0,1,touch
5,baseline,"touch,touch","trackpad,touch",touch,2,2,0,953,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,2,3,0,1086,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,2,4,0,650,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,2,5,0,906,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,2,6,0,583,0,0,touch
5,baseline,"touch,touch","trackpad,touch",touch,2,7,0,986,0,0,touch
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,0,835,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,2,0,925,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,3,1,1191,0,1,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,4,0,1135,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,5,0,1120,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,6,0,2028,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,7,0,1418,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,1,0,1186,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,1,511,0,1,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,3,0,1642,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,4,0,1189,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,5,0,1239,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,6,2,578,0,2,trackpad
5,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,7,0,1163,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,1,1433,0,1,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,2,1,1002,0,1,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,3,0,1122,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,4,1,1432,0,1,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,5,0,1241,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,6,1,1026,0,1,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,7,0,1543,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,1,1,1016,0,1,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,0,1183,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,3,0,971,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,4,0,1533,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,5,0,1273,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,6,0,1243,0,0,trackpad
5,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,7,0,1636,0,0,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,1,2267,0,1,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,2,1,2309,0,1,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,3,0,1850,0,0,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,4,0,1655,0,0,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,5,0,1524,0,0,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,6,1,1421,0,1,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,7,0,1716,0,0,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,1,0,1396,0,0,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,1,1657,0,1,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,3,0,1307,0,0,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,4,0,1329,0,0,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,5,0,1301,0,0,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,6,0,1165,0,0,trackpad
5,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,7,0,1067,0,0,trackpad
5,task,"mouse,pen",,mouse,1,1,0,864,0,0,pen
5,task,"mouse,pen",,pen,1,2,0,502,0,0,mouse
5,task,"mouse,pen",,mouse,1,3,0,1271,0,0,pen
5,task,"mouse,pen",,pen,1,4,0,902,0,0,mouse
5,task,"mouse,pen",,mouse,1,5,0,900,0,0,pen
5,task,"mouse,pen",,pen,1,6,0,965,0,0,mouse
5,task,"mouse,pen",,mouse,1,7,0,1282,0,0,pen
5,task,"mouse,pen",,pen,1,8,0,663,0,0,mouse
5,task,"mouse,pen",,mouse,1,9,0,1047,0,0,pen
5,task,"mouse,pen",,pen,1,10,0,651,0,0,mouse
5,task,"mouse,pen",,mouse,1,11,0,1132,0,0,pen
5,task,"mouse,pen",,pen,1,12,0,559,0,0,mouse
5,task,"mouse,pen",,mouse,1,13,0,833,0,0,pen
5,task,"mouse,pen",,pen,1,14,0,697,0,0,mouse
5,task,"mouse,pen",,mouse,2,1,0,683,0,0,pen
5,task,"mouse,pen",,pen,2,2,0,597,0,0,mouse
5,task,"mouse,pen",,mouse,2,3,0,790,0,0,pen
5,task,"mouse,pen",,pen,2,4,0,768,0,0,mouse
5,task,"mouse,pen",,mouse,2,5,1,371,0,1,pen
5,task,"mouse,pen",,pen,2,6,0,688,0,0,mouse
5,task,"mouse,pen",,mouse,2,7,0,1270,0,0,pen
5,task,"mouse,pen",,pen,2,8,0,641,0,0,mouse
5,task,"mouse,pen",,mouse,2,9,0,908,0,0,pen
5,task,"mouse,pen",,pen,2,10,0,753,0,0,mouse
5,task,"mouse,pen",,mouse,2,11,0,1372,0,0,pen
5,task,"mouse,pen",,pen,2,12,0,658,0,0,mouse
5,task,"mouse,pen",,mouse,2,13,0,1100,0,0,pen
5,task,"mouse,pen",,pen,2,14,0,832,0,0,mouse
5,task,"mouse,pen",,mouse,3,1,0,1001,0,0,pen
5,task,"mouse,pen",,pen,3,2,0,758,0,0,mouse
5,task,"mouse,pen",,mouse,3,3,0,999,0,0,pen
5,task,"mouse,pen",,pen,3,4,0,624,0,0,mouse
5,task,"mouse,pen",,mouse,3,5,0,894,0,0,pen
5,task,"mouse,pen",,pen,3,6,0,683,0,0,mouse
5,task,"mouse,pen",,mouse,3,7,0,1258,0,0,pen
5,task,"mouse,pen",,pen,3,8,0,728,0,0,mouse
5,task,"mouse,pen",,mouse,3,9,0,963,0,0,pen
5,task,"mouse,pen",,pen,3,10,0,554,0,0,mouse
5,task,"mouse,pen",,mouse,3,11,1,883,0,1,pen
5,task,"mouse,pen",,pen,3,12,0,816,0,0,mouse
5,task,"mouse,pen",,mouse,3,13,0,1012,0,0,pen
5,task,"mouse,pen",,pen,3,14,0,945,0,0,mouse
5,task,"mouse,pen",,mouse,4,1,0,925,0,0,pen
5,task,"mouse,pen",,pen,4,2,0,787,0,0,mouse
5,task,"mouse,pen",,mouse,4,3,0,852,0,0,pen
5,task,"mouse,pen",,pen,4,4,0,478,0,0,mouse
5,task,"mouse,pen",,mouse,4,5,0,1224,0,0,pen
5,task,"mouse,pen",,pen,4,6,0,592,0,0,mouse
5,task,"mouse,pen",,mouse,4,7,0,1162,0,0,pen
5,task,"mouse,pen",,pen,4,8,0,734,0,0,mouse
5,task,"mouse,pen",,mouse,4,9,0,814,0,0,pen
5,task,"mouse,pen",,pen,4,10,0,845,0,0,mouse
5,task,"mouse,pen",,mouse,4,11,0,1047,0,0,pen
5,task,"mouse,pen",,pen,4,12,0,716,0,0,mouse
5,task,"mouse,pen",,mouse,4,13,0,895,0,0,pen
5,task,"mouse,pen",,pen,4,14,0,824,0,0,mouse
5,task,"mouse,touch",,mouse,1,1,0,923,0,0,touch
5,task,"mouse,touch",,touch,1,2,0,684,0,0,mouse
5,task,"mouse,touch",,mouse,1,3,0,693,0,0,touch
5,task,"mouse,touch",,touch,1,4,0,295,0,0,mouse
5,task,"mouse,touch",,mouse,1,5,0,729,0,0,touch
5,task,"mouse,touch",,touch,1,6,0,601,0,0,mouse
5,task,"mouse,touch",,mouse,1,7,0,1452,0,0,touch
5,task,"mouse,touch",,touch,1,8,0,674,0,0,mouse
5,task,"mouse,touch",,mouse,1,9,0,941,0,0,touch
5,task,"mouse,touch",,touch,1,10,0,662,0,0,mouse
5,task,"mouse,touch",,mouse,1,11,0,881,0,0,touch
5,task,"mouse,touch",,touch,1,12,0,738,0,0,mouse
5,task,"mouse,touch",,mouse,1,13,0,939,0,0,touch
5,task,"mouse,touch",,touch,1,14,0,662,0,0,mouse
5,task,"mouse,touch",,mouse,2,1,0,1241,0,0,touch
5,task,"mouse,touch",,touch,2,2,0,602,0,0,mouse
5,task,"mouse,touch",,mouse,2,3,0,866,0,0,touch
5,task,"mouse,touch",,touch,2,4,0,695,0,0,mouse
5,task,"mouse,touch",,mouse,2,5,0,728,0,0,touch
5,task,"mouse,touch",,touch,2,6,0,721,0,0,mouse
5,task,"mouse,touch",,mouse,2,7,0,998,0,0,touch
5,task,"mouse,touch",,touch,2,8,0,799,0,0,mouse
5,task,"mouse,touch",,mouse,2,9,0,1225,0,0,touch
5,task,"mouse,touch",,touch,2,10,0,867,0,0,mouse
5,task,"mouse,touch",,mouse,2,11,0,946,0,0,touch
5,task,"mouse,touch",,touch,2,12,0,634,0,0,mouse
5,task,"mouse,touch",,mouse,2,13,0,929,0,0,touch
5,task,"mouse,touch",,touch,2,14,0,627,0,0,mouse
5,task,"mouse,touch",,mouse,3,1,0,653,0,0,touch
5,task,"mouse,touch",,touch,3,2,2,870,1,1,mouse
5,task,"mouse,touch",,mouse,3,3,0,700,0,0,touch
5,task,"mouse,touch",,touch,3,4,0,605,0,0,mouse
5,task,"mouse,touch",,mouse,3,5,0,1174,0,0,touch
5,task,"mouse,touch",,touch,3,6,0,1056,0,0,mouse
5,task,"mouse,touch",,mouse,3,7,0,924,0,0,touch
5,task,"mouse,touch",,touch,3,8,0,658,0,0,mouse
5,task,"mouse,touch",,mouse,3,9,0,800,0,0,touch
5,task,"mouse,touch",,touch,3,10,0,659,0,0,mouse
5,task,"mouse,touch",,mouse,3,11,0,824,0,0,touch
5,task,"mouse,touch",,touch,3,12,0,600,0,0,mouse
5,task,"mouse,touch",,mouse,3,13,0,1029,0,0,touch
5,task,"mouse,touch",,touch,3,14,0,576,0,0,mouse
5,task,"mouse,touch",,mouse,4,1,0,1014,0,0,touch
5,task,"mouse,touch",,touch,4,2,0,613,0,0,mouse
5,task,"mouse,touch",,mouse,4,3,0,803,0,0,touch
5,task,"mouse,touch",,touch,4,4,0,641,0,0,mouse
5,task,"mouse,touch",,mouse,4,5,0,789,0,0,touch
5,task,"mouse,touch",,touch,4,6,0,404,0,0,mouse
5,task,"mouse,touch",,mouse,4,7,0,901,0,0,touch
5,task,"mouse,touch",,touch,4,8,0,903,0,0,mouse
5,task,"mouse,touch",,mouse,4,9,0,747,0,0,touch
5,task,"mouse,touch",,touch,4,10,0,673,0,0,mouse
5,task,"mouse,touch",,mouse,4,11,0,907,0,0,touch
5,task,"mouse,touch",,touch,4,12,0,357,0,0,mouse
5,task,"mouse,touch",,mouse,4,13,0,774,0,0,touch
5,task,"mouse,touch",,touch,4,14,0,750,0,0,mouse
5,task,"mouse,trackpad",,mouse,1,1,0,1240,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,1,2,0,2273,0,0,mouse
5,task,"mouse,trackpad",,mouse,1,3,0,1177,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,1,4,1,2089,0,1,mouse
5,task,"mouse,trackpad",,mouse,1,5,0,1791,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,1,6,1,1524,0,1,mouse
5,task,"mouse,trackpad",,mouse,1,7,1,1209,0,1,trackpad
5,task,"mouse,trackpad",,trackpad,1,8,0,1510,0,0,mouse
5,task,"mouse,trackpad",,mouse,1,9,0,1601,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,1,10,0,1850,0,0,mouse
5,task,"mouse,trackpad",,mouse,1,11,0,1417,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,1,12,2,2717,0,2,mouse
5,task,"mouse,trackpad",,mouse,1,13,0,1222,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,1,14,0,1421,0,0,mouse
5,task,"mouse,trackpad",,mouse,2,1,0,1462,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,2,2,0,2477,0,0,mouse
5,task,"mouse,trackpad",,mouse,2,3,0,1361,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,2,4,0,1607,0,0,mouse
5,task,"mouse,trackpad",,mouse,2,5,0,1521,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,2,6,0,1849,0,0,mouse
5,task,"mouse,trackpad",,mouse,2,7,0,1418,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,2,8,1,1418,0,1,mouse
5,task,"mouse,trackpad",,mouse,2,9,0,1181,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,2,10,0,1965,0,0,mouse
5,task,"mouse,trackpad",,mouse,2,11,0,1431,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,2,12,0,1825,0,0,mouse
5,task,"mouse,trackpad",,mouse,2,13,0,1257,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,2,14,0,1059,0,2,mouse
5,task,"mouse,trackpad",,mouse,3,1,0,1750,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,3,2,0,1486,0,0,mouse
5,task,"mouse,trackpad",,mouse,3,3,0,1358,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,3,4,0,1365,0,0,mouse
5,task,"mouse,trackpad",,mouse,3,5,0,986,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,3,6,0,1471,0,0,mouse
5,task,"mouse,trackpad",,mouse,3,7,0,1496,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,3,8,0,1334,0,0,mouse
5,task,"mouse,trackpad",,mouse,3,9,0,1289,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,3,10,0,1546,0,0,mouse
5,task,"mouse,trackpad",,mouse,3,11,1,1285,0,1,trackpad
5,task,"mouse,trackpad",,trackpad,3,12,0,1299,0,0,mouse
5,task,"mouse,trackpad",,mouse,3,13,0,1224,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,3,14,0,1820,0,0,mouse
5,task,"mouse,trackpad",,mouse,4,1,0,1088,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,4,2,1,1606,0,1,mouse
5,task,"mouse,trackpad",,mouse,4,3,0,1394,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,4,4,0,2089,0,0,mouse
5,task,"mouse,trackpad",,mouse,4,5,0,1447,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,4,6,0,1555,0,0,mouse
5,task,"mouse,trackpad",,mouse,4,7,0,1395,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,4,8,0,1248,0,0,mouse
5,task,"mouse,trackpad",,mouse,4,9,0,1325,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,4,10,1,1631,0,1,mouse
5,task,"mouse,trackpad",,mouse,4,11,0,1780,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,4,12,1,1823,0,1,mouse
5,task,"mouse,trackpad",,mouse,4,13,0,1240,0,0,trackpad
5,task,"mouse,trackpad",,trackpad,4,14,0,1743,0,1,mouse
5,task,"pen,touch",,pen,1,1,0,930,0,0,touch
5,task,"pen,touch",,touch,1,2,0,714,0,0,pen
5,task,"pen,touch",,pen,1,3,0,600,0,0,touch
5,task,"pen,touch",,touch,1,4,0,683,0,0,pen
5,task,"pen,touch",,pen,1,5,0,373,0,0,touch
5,task,"pen,touch",,touch,1,6,0,1165,0,0,pen
5,task,"pen,touch",,pen,1,7,0,888,0,0,touch
5,task,"pen,touch",,touch,1,8,0,1084,0,0,pen
5,task,"pen,touch",,pen,1,9,0,632,0,0,touch
5,task,"pen,touch",,touch,1,10,0,815,0,0,pen
5,task,"pen,touch",,pen,1,11,0,702,0,0,touch
5,task,"pen,touch",,touch,1,12,0,761,0,0,pen
5,task,"pen,touch",,pen,1,13,0,635,0,0,touch
5,task,"pen,touch",,touch,1,14,0,415,0,1,pen
5,task,"pen,touch",,pen,2,1,2,849,1,1,touch
5,task,"pen,touch",,touch,2,2,0,701,0,0,pen
5,task,"pen,touch",,pen,2,3,0,701,0,0,touch
5,task,"pen,touch",,touch,2,4,0,949,0,0,pen
5,task,"pen,touch",,pen,2,5,0,650,0,0,touch
5,task,"pen,touch",,touch,2,6,0,794,0,0,pen
5,task,"pen,touch",,pen,2,7,0,655,0,0,touch
5,task,"pen,touch",,touch,2,8,0,619,0,0,pen
5,task,"pen,touch",,pen,2,9,0,616,0,0,touch
5,task,"pen,touch",,touch,2,10,0,872,0,0,pen
5,task,"pen,touch",,pen,2,11,1,438,0,1,touch
5,task,"pen,touch",,touch,2,12,0,556,0,0,pen
5,task,"pen,touch",,pen,2,13,0,907,0,0,touch
5,task,"pen,touch",,touch,2,14,0,1130,0,0,pen
5,task,"pen,touch",,pen,3,1,1,2318,0,1,touch
5,task,"pen,touch",,touch,3,2,0,1052,0,0,pen
5,task,"pen,touch",,pen,3,3,0,664,0,0,touch
5,task,"pen,touch",,touch,3,4,0,1012,0,0,pen
5,task,"pen,touch",,pen,3,5,0,659,0,0,touch
5,task,"pen,touch",,touch,3,6,0,871,0,0,pen
5,task,"pen,touch",,pen,3,7,0,829,0,0,touch
5,task,"pen,touch",,touch,3,8,0,402,0,0,pen
5,task,"pen,touch",,pen,3,9,0,687,0,0,touch
5,task,"pen,touch",,touch,3,10,0,862,0,0,pen
5,task,"pen,touch",,pen,3,11,0,882,0,0,touch
5,task,"pen,touch",,touch,3,12,0,757,0,0,pen
5,task,"pen,touch",,pen,3,13,0,653,0,0,touch
5,task,"pen,touch",,touch,3,14,0,700,0,0,pen
5,task,"pen,touch",,pen,4,1,0,297,0,0,touch
5,task,"pen,touch",,touch,4,2,0,817,0,0,pen
5,task,"pen,touch",,pen,4,3,0,587,0,0,touch
5,task,"pen,touch",,touch,4,4,0,697,0,0,pen
5,task,"pen,touch",,pen,4,5,0,635,0,0,touch
5,task,"pen,touch",,touch,4,6,0,781,0,0,pen
5,task,"pen,touch",,pen,4,7,0,531,0,0,touch
5,task,"pen,touch",,touch,4,8,0,875,0,0,pen
5,task,"pen,touch",,pen,4,9,0,571,0,0,touch
5,task,"pen,touch",,touch,4,10,0,862,0,0,pen
5,task,"pen,touch",,pen,4,11,0,669,0,0,touch
5,task,"pen,touch",,touch,4,12,0,623,0,0,pen
5,task,"pen,touch",,pen,4,13,0,566,0,0,touch
5,task,"pen,touch",,touch,4,14,0,557,0,0,pen
5,task,"trackpad,pen",,trackpad,1,1,0,1300,0,0,pen
5,task,"trackpad,pen",,pen,1,2,0,561,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,3,1,1705,0,1,pen
5,task,"trackpad,pen",,pen,1,4,0,565,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,5,0,1237,0,0,pen
5,task,"trackpad,pen",,pen,1,6,0,576,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,7,2,579,0,2,pen
5,task,"trackpad,pen",,pen,1,8,0,610,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,9,1,1788,0,1,pen
5,task,"trackpad,pen",,pen,1,10,0,279,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,11,2,1187,0,2,pen
5,task,"trackpad,pen",,pen,1,12,0,697,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,13,0,2087,0,0,pen
5,task,"trackpad,pen",,pen,1,14,0,612,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,1,0,1707,0,0,pen
5,task,"trackpad,pen",,pen,2,2,0,607,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,3,0,1420,0,0,pen
5,task,"trackpad,pen",,pen,2,4,0,675,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,5,0,1029,0,0,pen
5,task,"trackpad,pen",,pen,2,6,0,611,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,7,2,1181,0,2,pen
5,task,"trackpad,pen",,pen,2,8,1,585,0,1,trackpad
5,task,"trackpad,pen",,trackpad,2,9,0,1957,0,0,pen
5,task,"trackpad,pen",,pen,2,10,0,982,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,11,2,1964,0,2,pen
5,task,"trackpad,pen",,pen,2,12,0,516,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,13,0,2827,0,0,pen
5,task,"trackpad,pen",,pen,2,14,0,685,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,1,1,1425,0,1,pen
5,task,"trackpad,pen",,pen,3,2,0,275,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,3,0,2252,0,0,pen
5,task,"trackpad,pen",,pen,3,4,0,571,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,5,0,1703,0,0,pen
5,task,"trackpad,pen",,pen,3,6,0,698,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,7,0,1376,0,0,pen
5,task,"trackpad,pen",,pen,3,8,1,304,0,1,trackpad
5,task,"trackpad,pen",,trackpad,3,9,0,1568,0,0,pen
5,task,"trackpad,pen",,pen,3,10,0,635,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,11,0,1294,0,0,pen
5,task,"trackpad,pen",,pen,3,12,0,1021,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,13,0,2249,0,0,pen
5,task,"trackpad,pen",,pen,3,14,0,729,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,1,1,1134,0,1,pen
5,task,"trackpad,pen",,pen,4,2,0,829,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,3,0,1514,0,0,pen
5,task,"trackpad,pen",,pen,4,4,0,686,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,5,0,1488,0,0,pen
5,task,"trackpad,pen",,pen,4,6,0,633,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,7,3,887,0,3,pen
5,task,"trackpad,pen",,pen,4,8,0,624,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,9,0,1813,0,0,pen
5,task,"trackpad,pen",,pen,4,10,0,676,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,11,0,1554,0,0,pen
5,task,"trackpad,pen",,pen,4,12,0,590,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,13,0,1978,0,0,pen
5,task,"trackpad,pen",,pen,4,14,0,691,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,1,0,1687,0,0,touch
5,task,"trackpad,touch",,touch,1,2,0,850,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,3,0,1427,0,0,touch
5,task,"trackpad,touch",,touch,1,4,0,882,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,5,2,1480,0,2,touch
5,task,"trackpad,touch",,touch,1,6,0,843,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,7,0,1092,0,0,touch
5,task,"trackpad,touch",,touch,1,8,0,913,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,9,0,1083,0,0,touch
5,task,"trackpad,touch",,touch,1,10,0,719,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,11,2,1443,0,2,touch
5,task,"trackpad,touch",,touch,1,12,0,776,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,13,1,1276,0,1,touch
5,task,"trackpad,touch",,touch,1,14,0,628,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,1,0,961,0,0,touch
5,task,"trackpad,touch",,touch,2,2,0,696,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,3,0,1221,0,0,touch
5,task,"trackpad,touch",,touch,2,4,0,622,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,5,0,1403,0,0,touch
5,task,"trackpad,touch",,touch,2,6,0,999,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,7,3,1065,2,1,touch
5,task,"trackpad,touch",,touch,2,8,0,1081,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,9,0,1369,0,0,touch
5,task,"trackpad,touch",,touch,2,10,0,862,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,11,0,1332,0,0,touch
5,task,"trackpad,touch",,touch,2,12,0,687,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,13,1,1689,0,1,touch
5,task,"trackpad,touch",,touch,2,14,0,1007,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,1,0,1043,0,0,touch
5,task,"trackpad,touch",,touch,3,2,0,924,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,3,1,1240,0,1,touch
5,task,"trackpad,touch",,touch,3,4,0,888,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,5,0,1233,0,0,touch
5,task,"trackpad,touch",,touch,3,6,0,805,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,7,0,1178,0,0,touch
5,task,"trackpad,touch",,touch,3,8,0,710,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,9,0,1193,0,0,touch
5,task,"trackpad,touch",,touch,3,10,0,737,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,11,1,926,0,1,touch
5,task,"trackpad,touch",,touch,3,12,1,1098,0,1,trackpad
5,task,"trackpad,touch",,trackpad,3,13,0,1366,0,0,touch
5,task,"trackpad,touch",,touch,3,14,0,809,0,0,trackpad
5,task,"trackpad,touch",,trackpad,4,1,1,1196,0,1,touch
5,task,"trackpad,touch",,touch,4,2,0,1199,0,0,trackpad
5,task,"trackpad,touch",,trackpad,4,3,0,1628,0,0,touch
5,task,"trackpad,touch",,touch,4,4,0,1026,0,0,trackpad
5,task,"trackpad,touch",,trackpad,4,5,0,1347,0,0,touch
5,task,"trackpad,touch",,touch,4,6,0,858,0,0,trackpad
5,task,"trackpad,touch",,trackpad,4,7,1,1308,0,1,touch
